id,class,SLC10A2,AC018541.1,AC003984.1,AC018467.1,UGT1A9,AC087762.1,SLC17A4,PLG,AL138826.1,AFM,CYP4A11,CYP4A22,LINC02061,OR2T10,AC138089.1,A1CF,AC073346.1,LINC02275,AC087379.2,GSTA2,ARSF,AL080248.1,AC002401.1,AC124854.1,GSTA7P,AC027458.1,NTS,LGSN,AC021744.1,SLC47A1,AVPR1B,SLC6A3,TAL2,ZYG11A,LINC00887,AL158070.2,GLYATL2,CAPN14,CREB3L3,LY6E-DT,ENPP7P8,AP004782.1,AL033381.1,AC008554.1,GYPA,CIB4,LINC01060,AL163636.1,SLC47A1P1,ENPP7P7,AC007953.1,LINC01886,AC019193.3,RNA5SP107,AC018742.1,LINC01714,AC025627.1,AP002761.2,FAM205C,OSTM1-AS1,FABP7,LINC01077,TTC21B-AS1,LINC00462,AL109615.1,KISS1R,AC073115.2,AC015977.1,AC073115.1,AC009084.1,RPL37P11,LINC02310,AC104316.2,OR10Q1,AC099786.1,EGLN3-AS1,HMGN1P13,AL450322.1,DHFRP2,UQCRB,AC093583.1,LINC01788,WT1,FGB,KRT223P,SORCS3,LBP,FGA,LINC01559,AP000424.1,AC108749.1,TFF2,HSD52,AC013391.3,C5orf46,AC011352.3,AC114803.1,AL109946.1,ADAM18,AC011352.1,AC007326.1,AC079466.1,AL391845.2,SFTA1P,HTR6,SCGB3A2,GSG1L2,PPDPFL,DEFB131E,OPN4,ELDR,LINC00460,APOL5,DDX43P3,AC068492.1,AC010729.2,AP003100.1,RNU2-52P,SLC18A3,AC133637.1,AC006262.2,LINC00160,AC008060.4,LINC02703,AC008060.1,LINC02195,AL596087.2,AC113346.1,LINC01234,LINC01522
TCGA-UZ-A9PU-01A,1,0.465561911,0,0.151494937,0.360161523,0.358600555,0,1.694157143,0.119129876,0,0.012124075,2.018775433,0.426012939,0.0793336,0.312680276,0.209977641,0.491843464,0.779277722,0.511136259,0.264278454,0.533180368,0.130292702,0.62001239,0.216435151,0.035462097,0.059730778,0.168093486,0,0,0,0.370706098,1.14821837,0,0.365895931,0.068207027,1.212773938,0.033321119,0.10047083,0.079448979,0.079391248,0.389176203,0.16071876,0.046976981,0.054628655,1.643821513,0.007758447,0,0.553093021,0.122332225,0.161264804,0.185837933,0.345437212,0.049970171,0.048491836,0.390063525,0.11887057,0.105956016,0.527081027,0.043545015,0.006201634,0,0.00998045,0.498436723,0.031691264,0.633380926,0,0.047980825,0.184580689,0,0.099219346,0,0,0.046990449,0.158571108,0,0,0,0.185522016,0.084749043,0.230330243,0,0.033892964,0,0,0,0.32821849,0.014150224,0.013865367,0,0.813053276,0.036358808,0,0,0.020542982,0,0,0,0,0.025910485,0,0,0.456422033,0.006122419,0.041348133,0.034564768,0.054057265,0,0,0.026297055,0,0.032992494,0.009259937,0.17825002,0,0,0.112042186,0,0.032469673,0,0,0,0,0.038895277,0.014606657,0.122515192,0,0,0,0,0.006080181,0
TCGA-DW-5560-01A,1,0.104940906,0.063450546,0.752742613,0.116866446,0.188367422,0.111864649,0.829991241,0.144872091,0,0.016569171,0.074926249,0.057001795,0,0.114784759,0.111586344,0.144398351,0.363949436,0.13094745,0.077288351,0.05586623,0.331975479,0,0.221763053,0,0.081146703,0.276704271,0.02385035,0.044268125,0.066556628,0.695781559,0.241790497,0.065550205,0.396274737,0.527837045,1.180789756,0.110967943,0.38985059,0.207869481,1.059395997,0.627530563,0.505256126,0,0.02161058,1.512861917,0.072673994,0.715854551,0.918740985,0.024750133,0.35984214,0.509326769,0.065278398,0.454002295,0.726860626,0,0.041787513,0.44898462,0.649038904,0.323838703,0.016913908,0.229838936,0.21602492,1.17327833,0.178531172,0.404177393,0.079932242,0.043845451,0.356395051,0.064490237,0,0.316499778,0,0.493485365,0.308632681,0.070377723,0,0,0.460125173,0,0,0.09692607,0.162596673,0,0.15502144,0.131877452,0.98037154,0.094174945,0.276781307,0.018782936,0,0,0,0.16982068,0.082550268,0,0.088302272,0,0,0.069851781,0.019421909,0,0.593934247,0.057618763,0.339488947,0.136935574,0.319885815,0.067947611,1.584200174,0.018048627,0,0.263666618,0.049984999,0.094238255,0.171435213,0,0,0,0.208858024,0,0,0,0.482228709,0.377654569,0,0.165189504,0.137861785,0.12189783,0.385586002,0.345904159,0.073170667,0.312298192
TCGA-GL-A59R-01A,1,0.151827774,0,0.708169962,0.19788773,0.038022015,0,1.041513855,0.064203676,0.065735456,0.080663493,0.645172455,0.035735037,0.132640274,0.426056325,0.263232548,0.335745953,0.30810503,0.062596315,0,0.426505799,0.19707247,0,0,0,0,0.839470998,0,0,0,2.319845111,1.141678268,0.010395364,0.373018978,0.03912481,0.764776579,0,0.3570746,0.034371439,0,0.082169401,0.05679051,0.248461943,0.053203263,1.024480003,0.026263581,0.04369866,0,0.621414533,0.070893139,0.19707247,0.080803575,0.084114662,0.081654397,0.612447595,0.242302791,0,0.483080292,0.143264049,0,0,0,0,0,0.047586124,0.098824944,0.132263066,0,0,0,0,0,0.154190232,0.260523711,0.044196667,0,0,0,0.141520114,0.082669956,0,0.01934305,0,0.210224217,1.722104375,0.027041861,0.008051949,0.023540297,0.493374534,0.681587764,0,0,0.055011447,0,0,0,0,0.142386737,0.086432464,0,0,0.435289649,0,0.114431468,0.114515981,0,0,0,0,0,0,0.106727755,0.789176649,0.032007526,0,0,0,0,0,0,0,0.204128309,0,0.049169899,0,0.08732468,0,0,0,0.458498766,0.379389825
TCGA-GL-7966-01A,1,0.094243387,0.022621602,0.134893333,0,5.81405672,0.079534382,0.186063608,0.06839973,0,0,0,0.013560465,0,0.346730175,0.337778041,0.155554537,0,0.087622133,0,0.256153373,0.011878492,0,0.055105574,0.03413729,0.166098278,0.042259592,0.18981464,0.137682007,0,0.036507815,0.111252504,0.955662719,0.187621383,1.006688734,1.329822117,0.016126844,0.136373073,0.178422891,0.057727774,0.866221386,0.016266551,0.015234324,0.089032162,0.124159309,0,0.209558641,0.072059623,0.017443037,0.079836388,0.261134524,0.909614417,1.601541758,0.0919125,0,0.058411973,0.286856975,0.432378056,0.041922606,0,0,0.02862355,0.062287797,0.137146093,0.813653194,0,0.015563529,0.135528765,0.17446743,0.228056458,0.36446886,0,0.594258287,0.078465833,0.025130162,0.148980831,0.082922136,0.178926045,0,0.047275869,0,0.010957558,0,1.096650218,0.804796064,0.480705228,0.009092822,0.301353938,0.595765759,1.567388653,0.552467439,0,0,0.029556875,0.035665748,0.670488401,0.35225121,0.233607649,0.440907573,0.168461706,0.427253907,1.258508922,0.011758941,0.026659294,0.407772922,0.243286287,0.024249263,0,0,0.782683974,0.010664182,0.044014453,0.088507427,0.036106649,0.656133132,0,0,0,0,0,0,0.305780533,0.178197396,0,0.118068216,0,0.519892671,0.060845888,0,0.736775555,0
TCGA-IA-A83W-01A,1,0.156699965,0,0.289019743,0.190475422,0.016091767,0.171761603,1.440305185,0.018267249,0,0.017317808,1.002266196,0.32515684,0.112222391,0.119791355,0.039873387,0.512083992,0.035622381,0.691187944,0,0,0.035047538,0.50492945,0.081207989,0,0.0847289,0,0,0.03973155,0,0,0.515201611,0.043166745,0.868831835,0.08882525,1.528951141,0.093383575,0.122290883,0.019349155,0.043144513,0.153845275,0.203848764,0.08834383,0,1.809849188,0.033015126,0,0.024214964,0.304709646,0.172393514,0.259091266,0.660553601,0.047707801,0.068897556,0,0.244090293,0.522255015,0.919088482,0.33696357,0.00886609,0.011281194,0.014260423,0.259234817,0.074462648,0.225294092,0,0.090204419,0.134422595,0,0.071677062,0.227704719,0.128034917,0.066778852,0,0.037216246,0,0.121656267,0,0.230394151,0.069758264,0.101180753,0,0.037004877,0.037528858,7.281859543,0.906240716,0.020205863,0.882018224,4.013669901,2.851542425,0.101707418,0,0,0.043739889,0.026604376,0.062110098,0,0.231762884,0.159233256,0.040315431,0,0,0.017453103,0.039470798,0.049209183,0,0,0.086034481,0.71799699,0,0.062308104,0.026344422,0.248761022,0.026934304,0.384995582,0,0,0,0.192352484,0.016065316,0,0.131925996,0.257636096,0,0.05973716,0,0.127201221,0.173929262,0,0.008692613,0.961631689
TCGA-SX-A71R-01A,1,0.50539933,0,0.48468001,0.152056792,0.084841559,0,2.037735004,0.005504747,0,0.015596043,0.94236789,0.130673217,0.285009345,0.07306468,0.105231653,0.430774774,0.976364432,0.650708306,0,0.290317782,0.845406069,0.646852089,0.334084492,0,0.076479776,0.16267915,0,0.023971048,0,0.228380574,2.303935325,0.015689926,0.83250793,0.037002613,0.915944034,0.104647206,0.128147031,0.017426647,0.038889372,0.171978949,0.184719918,0.030426125,0.089367979,0.808879591,0.009984553,0.188406554,0.417005513,0.112911783,0.598437165,0.483761823,0.231695954,0.021664906,0.234012304,0,0.039353332,0.069117137,2.35319696,0.109604112,0.015920644,0,0.170141405,0.082778545,0.192853238,0.105759028,0,0.158521861,0.121535328,0,0.064670316,0.691999679,0,0.118067058,0.377694759,0.066315993,0,0,0,0,0.123238993,0,0.029149034,0,0.033821089,0.02575643,0.652784806,0.030204985,0.120435315,0,0.367360113,0,0,0.041783471,0.052333245,0.093567707,0,0,0.210200629,0.097636707,0.018282295,0,0.847034808,0.01571796,0,0,0,0.032366638,0,0,0.050620302,0,0,0,0,0,0,0,0,0,0,0,0.080597492,0,0,0.053875887,0.066504032,0.114978993,0,0,0.007826052,0.079775011
TCGA-B9-4115-01A,1,0.121697229,0,1.202334611,0.223207829,0.026832448,0,0.831800634,0.013610374,0.091587837,0.00968722,0.563682784,0.033519874,0,0.437453775,0.149832255,0.892540836,0.323132365,0.12897432,0.214737534,0.127125139,0.185474249,1.86774618,0.045868327,0.056213142,0,0.45411797,0.013958791,0.011193592,0,4.1758974,0.491319187,0.009745654,0.452850452,0.063628778,0.594214616,0.039811916,0.299025671,0.021573093,0,0.398162268,0.178504232,0.104156089,0.025177871,1.35946653,0.072664885,0.061066473,0,0.436411422,0.424663387,1.295265626,0.216589036,0.165973321,0.43804192,0.168541231,0.141231855,0.416421346,0.45710352,0.102174867,0,0,0.015902696,0.150324437,0.106794858,0.286903107,0,0.038432215,0,0,0.155324809,0,0,0.03763637,0.300858905,0.020881199,0,0,0.14997957,0,0,0,0.00909731,0,0.021057599,0.031863065,0.062585316,0.003779097,0.291104683,0.010985003,0,0.11303488,0,0.051622576,0.024565805,0,0,0,0.369241639,0.100758277,0.02263074,0,0.220389694,0,0.043972486,0.231702656,0,0,0,0.010554435,0,0.026399411,0.007397279,0.336252019,0,0,0.174971035,0,0,0,0.008984884,0,0.050487279,0.03113529,0,0.130064607,0,0.206980206,0.050663205,0,0.009695833,0.190253624
TCGA-BQ-7051-01A,1,0.342400276,0,0.026541004,0.027696231,3.347753666,0,1.876225633,0.011177171,0,0.162735591,1.454127349,0.187603889,0,0.05973628,0.014730601,2.52762519,0.150378964,0.064153435,0.144505166,0.422368161,0.082070369,0.140530514,0.030273012,0.01869239,0.031609786,0.023169333,0.009178114,0.007357539,0.025846254,0,0.522666796,0.012781111,0.931828844,0.018185868,0.827199635,0.068984016,0.168881177,0.024754571,0.439097459,0.2977617,0.069570735,0.142829955,0.20554648,1.002467744,0.004070977,0.040375735,0,0.4199381,0.363613821,0.216733922,0.12248468,0.008854571,0.147282351,0,0,0,1.187703643,0,0.012969248,0.004141634,0,0,0.022216581,0.043972071,0,0,0.050693301,0,0.052845265,0.61561184,0,0.049212084,0,0,0,0,0,0.045032491,0.025939911,0,0.005978166,0.006847321,0.591393468,0.005277433,0.295138832,0.575985894,0.05022329,0,0.285006466,0.038084408,0,0,0,0,0,0,0.045317587,0.040528133,0,0,0.452450021,0,0.02181599,0.01821672,0.014361208,0,0.032105986,0.013840595,0.020811771,0.005817839,0.014531258,0,0,0,0,0,0,0.393298529,0,0,0.049724878,0,0,0.02216499,0,0,0,0,0.003189483,0.272856976
TCGA-2Z-A9J7-01A,1,0,0,0.323948301,0.085346586,0.054841471,0,0.76303584,0.036575246,0,0.014967491,0.092444514,0.008722447,0,0.630674388,0.068190833,0.203001137,0.739194896,0.228431717,0.136678789,0.02548708,0.015237704,1.360741895,0.137514471,0,0,0.106150245,0,0.005786402,0,0,0.365443355,0.12324276,0.146682756,0.007174691,0.700865455,0,0.123170928,0.136337632,0,0.395975551,0.061689846,0.038811288,0.009795457,1.126366792,0.009581405,0.062974974,0.010505654,0.321875125,0.307417505,0.444677844,0.170396341,0.020793525,0.276447787,0,0,0.190626585,0.534863013,0.38176833,0.007659767,0,0.024542176,0.931012188,0.101903207,1.695113958,0.269908622,0.78604943,0,0,0,0.288617944,0.111223225,0,0,0,0,0,0,0,0,0,0,0,0.024417924,0,0.019667027,0,0.563009055,0,0,0.044798396,0,0,0.012727443,0.089892777,0,0.055839328,0.537529292,0.223986668,0.026239828,0,0.82084435,0,0.22363271,0.042594036,0,0,0,0.01630474,0,0.053964784,0.045203293,0,0,0,0,0,0,0,0,0,0,0.047913918,0.018028677,0,0,0,0,0,0.007509832,0.07662751
TCGA-UZ-A9PM-01A,1,0.346008631,0,0.506550379,0.237449625,0.389793207,0,0.506488909,0.066244743,0,0.031769936,0.182519003,0.027749989,0,0.278387163,0.036797893,0.173091472,0.697989627,0.163740604,0.339366066,2.871217191,0.267866936,0.536753384,0.214299312,0.046599618,0.290486439,0,0,0.024547823,0.064199069,0.233497111,0.178731915,0.008056648,0.251459456,0.04534866,0.909386086,0,0.038694321,0.026688277,0.026668529,0.354792075,0.065761176,0.041394311,0.061619292,1.158435533,0.118173025,0,0.374593994,0.302729186,0.082028898,0.372623072,0.576005139,0,0,0,0,0.434943197,0.424618656,0.057171266,0.024388628,0,0.013151475,0.62704603,0.027907569,2.032197975,0,0.181206324,0.063520081,0,0.190141135,0,0,0.06167202,0.106524628,0,0,0,0,0,0,0,0.015001752,0,0,0,0,0.006239308,1.286613852,0,0.044881786,0.344085969,0,0,0,0,0.112513364,0.059532456,0.913495559,0.162893928,0,0,0.28473022,0.008071082,0.071954833,0.214044305,0,0,0,0.017398911,0,0.014600644,0,0.061252706,0,0,0,0,0,0,0,0,0,0.148148896,0,0.05515859,0,0,0,0,0.008015437,0
TCGA-F9-A97G-01A,1,1.099802899,0.983164743,0.107983797,0.034272702,1.096705505,0.851191654,0.433697277,0.049249857,2.645264444,0.046715936,0.444368088,0.047525712,0,0.109226688,0.027285911,0.924381631,2.199696022,0.07722572,0,6.591094551,1.13063052,0.561548241,0.559160823,0.034584209,2.435549995,1.393106649,0.017028733,0.031670432,0.418247765,0.073046228,0.857803792,0.158189177,0.079005746,0.775626468,0.517260174,0,0.202484045,0.013211161,0.791439802,0.359206482,0.064822994,0.023091151,0.460741283,1.126855058,0.059434327,0,0.088721197,0.466840553,0.602996817,0.070749857,0.759040703,0.793292396,0.047296638,0.381475199,0,0.052623205,0.895243344,0,0.041803386,0.00769571,0.019397292,0,0.020677206,0,0.05738534,0.514608961,0,0,0,0.662142661,0,0.045831671,0,0,0,0,0,0,0,0.069700564,0.022119579,0.928120963,0.484928853,5.611651777,0.015538642,0.031991041,1.450159965,3.459642073,0.1532807,0.10386487,0.03436113,0.031740522,0.010050699,0,0.717569108,0.087150552,0.083202158,0.168226153,0.013860821,0.128465266,0.446585838,0.005969347,0.027009226,0.64834295,0,0,0,0,0.038481563,0.021529573,0.018001183,0.153401666,0.089765279,0,0,0,0,0,0,0,0,0,0,0,0,0.170693057,0.177527142,0,0.125103484,0.379911616
TCGA-B1-7332-01A,1,1.388859716,0,0.027624107,0.312873537,0.589450997,0,0.651643886,1.062373754,0.409804068,0.026331059,0.62469439,0.060520779,0.693225786,0,0,1.032727259,1.604027233,0.053633788,0,1.390210582,1.106562003,0.930145352,0,0,0.065061326,0.265769418,0,0.025376314,0.053310089,2.230015652,0.437851538,0.006667979,1.15614896,0.062158142,1.042589126,0.089151705,0.238664189,0.079474665,0.226228295,0.118781906,0.089904677,0.059547166,0,1.21727332,0.016879625,0,0,0.319991037,0.195592271,0.661154657,0,0.22238552,0.153039513,2.604497675,1.912586873,0.272509609,0.647260243,0.047454754,0.013501096,0,0.074544521,0.13760498,0.216087476,0.426229147,0.184291942,0,0,0,0,0,0,0,0,0,0,0,0,0.092241919,0,0,0.012421145,0.014222426,0.716457529,7.846619706,0,0.00516332,1.199269672,3.796257842,0.427652119,0.115772589,0,0,0,0,0,0,0.340049835,0.122993668,0,0,0,0,0,0,0,0,0,0,0,0,0.010102154,0.461238835,0,0.065779162,0,0,0,0,0,0,0,0.042393639,0,0,0,0,0,0,0.026354335,0.519594153
TCGA-BQ-7059-01A,1,0.641403496,0,0.358766675,0.347510918,1.092850013,0.052664119,0.87445943,0.029429411,0,0.089388425,1.382407633,0.160534573,0.099443883,0.39860645,0.332938448,0.825146454,0.22082455,0.27275669,0,0.603025272,0.270330303,0.897300911,0,0.022483992,0,0.082017052,0,0.077821164,0.120469116,0.957123731,0.412828926,0.011550373,0.219075584,0.227260194,1.53296949,0,0.073169729,0.054794769,0.135132718,0.469548163,0.200077448,0.087695833,0.170271502,1.043461437,0.126831191,0.03250865,0.021382719,0.434119049,0.103862983,0.452892445,0.751053192,0.062798103,0.030795935,0.258155449,0.094587438,0,0.39077997,0.081371849,0.011720467,0,0.049703804,0.194979434,0.006725637,0.959251883,0.037410393,0.010228147,0.119219099,0,0.182446675,0,0,0,0.102094349,0,0,0,0,0,0,0,0.056596844,0,0.03315719,3.513089864,0.059442332,0.002988634,0.894865236,2.14807849,0.44662627,0.068088744,0.02233836,0,0.006514743,0,0.183744437,0.028790641,0,0.0245427,0.004501296,0.042848747,0.209874774,0.003867335,0.026235451,0.10637893,0.008665628,0.031730977,0,0.00835089,0,0.165648383,0.005851546,0.142423284,0,0,0,0,0,0,0.014181592,0,0.059682383,0.096251086,0,0.052825466,0,0,0,0,0.328726644,0.354589401
TCGA-BQ-7056-01A,1,0.072715144,0.765796028,0.021804566,2.04271643,0.28169271,0.028928688,0.779731041,0.30183079,0.053306113,1.346973949,0.625144693,0.066602601,0.108025304,5.261698342,4.142397384,0.26877488,1.410324376,1.819710401,0.077655032,0.083401537,0.850900194,0.711712635,0.039598752,0.185116775,0,0.252426748,0,0.099725835,0.130784163,0.867319373,0.270549253,0.012580425,0.136538219,0.190929748,1.743645375,0,0.278068281,0.050591719,0,0.019375043,0.034656114,0.335436593,0.194179488,0.837433049,0.010660342,0.035384971,0.005855961,0.294007815,0.279173486,0.604064945,0.065589387,1.444053638,0.033522471,0.279173486,0,0,1.699501113,0.088441123,0.00426777,0.016236987,0,1.400406053,0.02186886,2.235539267,0.08031112,0.065589387,0,0,0,0.167679686,0.123271319,0.095323462,2.237344614,0,0.680394912,0,0.249440382,0,0.033946452,0,0,0.153648309,1.052008866,0.020666147,0.021873104,0,0.270084414,0,0.046764532,0.025102301,0,0,0.014158913,0.26990432,0.030183492,0,0.11603493,0.087209236,0,0,0.040451343,0,0.037958649,0.180660928,2.002315681,0.017373015,0,0,0.106042917,0.015219837,0.025330742,0.139791455,0.051339544,0,0,0,0,0.095647084,0,0,0.021962593,0.026860787,0,0.841876124,0,0,0,0.064024617,0.012516174,0.165340776
TCGA-2Z-A9JT-01A,1,0.105151379,0,0.166718331,0.355042461,0.082880701,0,0.475687077,0.021377226,0,0,0,0,0,0.383254633,0.069351658,0.224782861,0.178605744,0.322987775,0.684032101,0,0.119588074,0.796092009,0,0,0,0.107933494,0,0,0.120006104,0,0,0.015318761,0.195577928,0.014562195,0.426524586,0,0,0,0.050416476,0.119707214,0.341069761,0,0,0.371378133,0.019430378,0,0,0.04514801,0.103461529,0.23001757,0,0,0,0,0.075862395,0,0.257853631,0.107091866,0.015544051,0,0.024966404,0,0,0.069703544,0.393940882,0.04032466,0.228484375,0,0.12368104,0,0,0,0.369770225,0,0,0,0,0,0,0,0,0,0,0.04986749,1.478968824,0,0,0,0.179526229,0,0,0,0.025781543,0,0,0,0,0,0.017850183,0,0,0.015346136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078732068,0,0,0,0,0.571354501,0,0,0.489089725,0
TCGA-2Z-A9J8-01A,1,0.146753205,0.05518684,0.153356398,1.289254635,2.367998391,0,1.233963024,0.006761883,1.043475452,2.271061706,0.39606309,0.022238739,0.123629122,2.291094068,0.504311068,0.990088622,0.133269803,0.181294099,0,3.843417175,0.24317205,3.137877497,0.173882504,0.558402745,2.184574589,0.286917883,0,0.029402662,1.241776866,0.088459731,0.330143623,0.098350431,0.542909112,0.013752545,2.568754698,0.102943014,0.068907943,0.04246025,0.063184563,0.525590632,0.07854808,0.389507715,0.832654337,0.331943155,0.190069974,0,0.020116162,0.411583003,0.113558853,0.300053574,0.739021014,0.386034861,0,0.690822283,0.475921191,0.042860088,1.158189702,0.06832713,0,0,0.106898356,0.101077378,0.057985196,0.065897119,0.219942885,0.075222399,0.038440131,0,0.04007914,0.130341064,0,0,0.126896344,0,0.759929624,0,0,0,0,0,0.598539807,2.34094498,0.714832063,3.115173071,0.222811556,0.10138219,0.136650726,0.51789801,0.048404554,0.265407138,0,0,0.016281156,0,0.034678926,0,0.132743434,0.128580908,0,0,0,0.014493117,0.021962013,0.181830954,0,0,0,0,0,0,0.007332926,1.647776551,0,0.345552683,0,0,0,0,0,0,0.829190875,0,0,0.576260283,0.013873145,0,0,0.073433608,1.119769709,1.152300095
TCGA-HE-A5NJ-01A,1,1.639674043,0.047317694,0.01291254,0.07046666,0.045196717,0,0.818349983,0.017282233,0,0,0.211786291,0,0,0.796540322,0.441267074,0.039872208,0.098862111,0.435400465,0.218149871,0,0.024947236,0.260821731,0.113892018,0,0,0.087752378,0,0.009493315,0,0.463083198,1.010621884,0,0.370736105,0.113565356,1.624225237,0.099156809,1.598761487,0.040866989,0,0.0425497,0,0,0,0.41339452,0,0.051925404,0.351784464,0.174170114,0,0.049470404,0.185609357,0.034001768,0.096790931,0.395181733,0,0.10748776,0.452736351,0.087063404,0,0,0,0.128402783,0,0.056530499,0,0.06455972,0,0,0,0,0,0,0,0,0,0.169688597,0.354535778,0,0,0,0,0,0.468027696,0.079681453,0.581150319,0,0,0,0.041488638,0,0,0,0.020848946,0,0,0,0,0.026295666,0,0,0.505571749,0,0.1353649,0,0,0,0,0,0,0.10871031,0,0,0,0,0.113658497,0,0,0,0,0,0.125070723,0.077890536,0,0.084028649,0,0,0,0,0.024527975,0.620743573
TCGA-2Z-A9JL-01A,1,1.030549233,0,0.788246268,0.152569524,0,0.251364021,2.18762203,0.00552427,0,0,0.98665464,0.172302041,0.28592805,0.108625223,0.325524475,0.637518736,0.803342164,0.138729067,0.142655245,0,0.180487733,0.250055423,0.143525682,0.089942437,0,0,0,0.01807914,0,0.270892956,1.2302379,0.099401102,0.153073893,0.149914545,0.895679385,0,0.14605067,0.08539517,0.026134081,0.970299736,1.217306982,0,0.089675874,1.962498942,0.07827586,0.12873346,0.24301162,0.52723927,0.446830359,1.031341838,0.061718675,0,0.062372864,0.263790003,0.187459641,0,1.944868263,0,0.015976905,0,0,0.559858722,0.119181068,0.732514351,0.215846065,0.081718451,0.062262871,0,0,0.107304283,0.223606165,0,0.744795737,0.098702669,0,0,0.235564537,0,0,0,0.057921813,0,0,2.469210856,0.756237654,0,0,0.700360328,0.984279301,0.092173496,0,0,0.052515864,0,0,0,0,0.016797718,0.009202589,0,0.21453231,0,0,0,0,0,0,0,0.147321169,0,0.023816211,0.399124023,0,0,0,0,0,0,0,0,0.119675016,0.145298844,0,0.106174549,0,0.115371653,0,0,0.023434247,0.424740901
TCGA-AL-7173-01A,1,0.076795928,0,0.222100031,0.23799037,0.079991091,0,0.45066697,0.030815338,0,0,0.106641567,0.025520104,0,0.501429311,0.130878474,0.156716734,0.172572323,0.102496261,0,0.143921886,0,0.670537519,0,0,0,0,0.235307142,0.005676509,0,0.133383925,0.151984495,0.238924508,0.316104147,0.095544884,1.978469847,0.040294954,0.688861078,0.080236622,0.259619649,0.229939145,0.080168627,0.047447986,0.038060524,0.795742907,0.03723673,0.501619313,0.297981347,0.166842497,0.050803603,0.115469013,0.495633699,1.234442149,0,1.090186041,0.037070007,1.462175773,0.359551554,0.801517284,0.007514387,0,0.024079037,0,0.193571369,0.034023316,0.071013187,1.900309566,0,0,0,0,0.47829166,0.111389215,0.190094269,0,0,0,0.584055537,0.102112371,0.059311326,0,0,0,0.016015528,7.680544462,0.695421898,0.011446292,0.84482637,3.332833854,0.180873618,0,0,0,0.012486297,0,0.456987633,0.107588005,2.589633451,0.739870755,0.07589624,0,0.137827857,0,0.098272944,0.77015551,0,0,0,0,0,0,0.022348564,0.028466796,0,0.208470497,0,0,0,0,0,0,0,0.300867833,0,0.099803603,0,0.209350539,0,0,1.37133592,0
TCGA-G7-6793-01A,1,0.078756937,0.017579419,0,0,0.025102846,0,0.008776644,0.012729297,0,0,0.01044695,0.005274891,0,0,0,0.002122052,0,0.013948207,0,0.015448646,0.072185598,0,0,0.052623903,0,0,0.038816624,0.003497914,0,0,0.052851231,0.004564183,0.119278387,0.051214077,0.014656622,0,0,0.24259545,0.015150242,0.057076452,0.025159627,0.005928108,0.005924663,0.024928953,0.005795027,0.038366262,0.031497902,0.040273196,0.031493037,0.054474975,0.324715874,0.049735894,0,0.300683448,0.111208463,0.040459646,0.255362401,0,0.004631562,0,0,0,0.729086097,0.021044376,0.044137806,0,0,0.104055405,0,0,0.195633158,0.035218812,0,0.095121322,0,0,0,0,0,0,0.025373544,0.121800683,0.086595855,0.022416955,0.125910386,0.010575163,0.11968698,0.015382612,1.220467289,0.979345119,0,0,0,0,0.533531305,0.067190119,0.240992886,0.047980459,0.015906547,0.075156957,1.31117684,0,0.071266451,0.30484774,0,0.018846652,0,0,0.221033561,0.024697485,0.041015744,0.034977178,0,0,0,0.016908916,0,0,0.025061712,0.039265079,0.180397044,0,0,0,0,0,0.093335733,0,0.013579775,0
TCGA-AL-3466-01A,1,0.036974853,1.213396175,0.36377239,0,5.120356098,0.204856942,2.591934354,0.106862692,0,0.149644003,1.562919245,0.341338981,0,1.138476753,0,0.205691965,0,0.601152035,0,1.982339724,0.289903615,0.914531785,0,0,1.984134978,1.546198828,0.088262761,0.344331193,0,2.108197132,1.070796589,0.092172697,1.629323646,0.756762499,2.484023874,0.347487108,0.760330906,0.371040226,0.329333412,0.653415636,0.242624977,0.280154939,0.137451368,0.381190598,0,0,1.051261014,0,0.156882842,0.531186495,0.609335357,1.024740749,0,1.770782224,0.415419577,0.135792267,1.592556119,0.397789955,0.195420654,0.02035599,0.404528593,1.347102642,0.673061071,1.217682024,0,0.12113838,0.234824596,0,0,0,0.74152656,0,0,0,1.212763948,0,0,0,0.343718557,0,0.341199681,0.556107023,0.562711526,3.931256266,2.647270669,0.184166986,1.322403241,1.565158814,0.532781886,2.212856792,0.089547563,0.161174876,0.245778399,0.094072538,1.709046793,0.220870369,1.274714179,0.972518008,0.253820428,0,0,0.046905095,0.724813246,0.461360177,0.168152587,0,0.152155937,0,0.442642711,0,0.023863749,0.749557088,0.095212059,0.151503839,0,0,0.372710487,0,0.165579243,0,0.299953143,0,0,0,0.528835229,0,0.430698398,0,1.249963726,1.76601953
